MlsNumber,PublicRemarks,Bathrooms,Bedrooms,InteriorSize,Type,Ammenities,Address,Longitude,Latitude,PostalCode,NeighbourHood,Price,PropertyType,ParkingSpace,OwnershipType,Appliances,FlooringType,BasementType,HeatingType,LandSize,AmmenitiesNearBy,PropertyTax,ZoningDescription,LowResPhoto
"40058708","Welcome to Willow Wells  an executive condo lifestyle that beckons for your immediate attention!  This home will appeal to the professional/retiree that is looking for carefree, turnkey, condo living, and who also requires an abundance of updated space that is rarely available in todays market. With magnificent views from the balcony, kitchen and master bedroom that overlook trees and greenspace, this suite promises to appeal to the discerning buyer that is looking for the conveniences of urban living, but also enjoys the peace and tranquility of being surrounded by nature.  This suite has been beautifully updated.  Note the contemporary kitchen with high-end luxe appliances.  Behold the comfortable living room complete with built ins, wood burning fireplace and direct access to balcony.  Engineered hardwood throughout.  Modern broadloom in both bedrooms.  Bathrooms adorned with intricate, modern ceramic work.  Extensive crown moulding.  Suite is adorned with bright, updated, pot lighting.  Spacious dining and family rooms!  This suite also features widened doorways and a walk in shower in the master ensuite that is conducive to an accessible lifestyle. The smart design of the space, with bedrooms at both ends of the suite, allows for privacy and is ideal for overnight guests or live-work space. Note the exterior, upper and lower deck with access to which faces Four Wells Lake and has access to barbecues, patio furniture and Boardwalk.  Imagine the memories that will be created with family and friends! Steps away from Waterloos walking path system!  Surrounded by nature, Willow Wells is located in close proximity to Conestoga Mall, LRT, Manulife, the universities and The Expressway.   Does this sound like a lifestyle that would interest you?  Lets book a private viewing today! (62807025)","2","2 + 0",,"Apartment","Car Wash","52 BLUE SPRINGS Drive Unit# 31|Waterloo, Ontario N2J4M4","-80.524025","43.488933","N2J4M4",,"$545,000 ","Single Family","1","Condominium","Dishwasher, Dryer, Microwave, Refrigerator, Stove, Water softener, Washer, Window Coverings",,"None","(Electric), Forced air","0|under 1/2 acre","Public Transit, Schools, Shopping",,"RMU-40"
"X5092175","Stunning Semi Detached House, Open Concept 3 Bedroom House With Single Garage. Walk Out To Deck From Living Room. Finished Walk Out Basement With Large Window, Separate Entrance, Bar Sink And 3 Pc Washroom. Master Bed With Walking Closet And 4 Pc Ensuite Washroom. Location Is Ideal For Those In Need Of Close Proximity To Major City Routes And Easy Access To 401.**** EXTRAS **** Inclusions: Stove, Refrigerator, Washer, Dryer ,Built In Dishwasher. (27839982)","4","3",,"House",,"140 WINDALE CRES|Kitchener, Ontario N2E0A4","-80.5072134","43.4210465","N2E0A4",,"$579,900 ","Single Family","3","Freehold",,,"N/A (Finished)","Forced air (Natural gas)","24 x 85 FT","Public Transit, Schools","$3,390",
"40058278","Well maintained three bedroom brick bungalow on quiet street close to the Auditorium.. Updates include a metal roof (2016), newer  windows, furnace, water heater, oak kitchen with pantry, updated baths -- one with a step-in tub. Spacious recreation room with bar. Hardwood under carpet on main floor. Back door opens onto a covered porch an fully fenced yard. Attached garage with entrance from covered walkway to house.  Plaster construction. Easy access to 401. It won't last long. Book your appointment today. (62805552)","2","3 + 0","821.7500","House",,"58 FAIRMOUNT Road|Kitchener, Ontario N2H2G6","-80.46000808","43.44269988","N2H2G6",,"$595,000 ","Single Family","3","Freehold","Central Vacuum, Dryer, Microwave, Refrigerator, Stove, Water softener, Washer, Window Coverings",,"Full (Finished)","Forced air, (Natural gas)","under 1/2 acre","Park, Place of Worship, Playground, Public Transit, Schools",,"R2B"
"40058859","This beautifully updated home is located in the popular neighbourhood of Forest Heights close to schools, shopping, expressway access and Both uptown Waterloo and Downtown Kitchener. This 2 Storey has 4 bedrooms and 2 bath has carpet free floors, finished basement and a large deck out back to relax and BBQ with family and friends. It features many great updates Kitchen, Garage door, side door and siding 2020, stainless fridge 2019, stainless Gas Stove 2017, washer front loading 2016, Furnace and Drier 2015. Ask Agent for copy of full update list. Move in ready, all you need to do is unpack! Come and view this well maintained house. (62805087)","2","4 + 0",,"House",,"139 HILLBROOK Crescent|Kitchener, Ontario N2N1J4","-80.5275249","43.42506329","N2N1J4",,"$639,900 ","Single Family","3","Freehold","Dryer, Refrigerator, Water softener, Washer, Range - Gas",,"Full (Finished)","Forced air, Hot water radiator heat, (Natural gas)","under 1/2 acre","Hospital, Park, Place of Worship, Playground, Public Transit, Schools, Shopping",,"Res"
"X5091252","Beautiful Corner Unit With Unobstructed South View, 1328 Sq.Ft, 9 Foot Ceiling, 2 Bedrooms, 2 Full Bathrooms, Bamboo Floors  And Ceramics Throughout, Storage Room, Walk-In Closet & Ensuite In Master Bedroom, Additional Full Bath, Great Room With Gas Fireplace & Dining Room, Walk Out To Balcony, Panoramic Views, Very Well Kept Building, Common Area, Renovated Recently, Very Low Condo Fees. Status Certificate Available Upon Request.**** EXTRAS **** All 5 Appliances, All Window Coverings, All Electrical Light Fixtures. Please Don't Let The Cat Out. Please Follow Covid Protocol. (27836564)","2","2",,"Apartment","Storage - Locker, Party Room, Exercise Centre","#1002 -255 KEATS WAY|Waterloo, Ontario N2L6N6","-80.5432807","43.4619904","N2L6N6",,"$495,000 ","Single Family","1","Condominium/Strata",,,,"Forced air (Natural gas)",,"Park, Public Transit, Schools","$3,591.26",
"40058743","FIRST TIME HOME BUYERS OR INVESTORS here is your chance. This 3 bedroom Semi-Detached home is ideal for the growing family. Located in the family friendly and very desirable Forest Heights area of Kitchener. No rear neighbours here, property backs onto parks, walking trails and John Darling Public School is a short hike across the field. Send your kids to school with no need to walk along any roads and they can be home for lunch in minutes. Shopping, expressway and additional schools are all close by.  The inside of the home is sure to please. Main level has dark laminate flooring throughout. Large windows make the main level bright and inviting. The kitchen features on open eating area and patio doors to a large rear deck. A private backyard will make those summers days a treat, giving space for bbq's and family fun. The second level also has dark laminate flooring throughout (except bathroom) with three good sized bedrooms, the main bedroom features direct access to the bathroom and long views of the park, surrounding areas & evening sunsets.  Book your personal viewing of this home before it is gone. (62803228)","1","3 + 0","1125.0000","House",,"80 TIMBERLANE Crescent|Kitchener, Ontario N2N1S9","-80.54507186","43.41961805","N2N1S9",,"$469,000 ","Single Family",,"Freehold","Dishwasher, Dryer, Refrigerator, Stove, Washer, Hood Fan, Window Coverings",,"Full (Unfinished)","(Natural gas)","under 1/2 acre","Park, Place of Worship, Public Transit, Schools, Shopping",,"R4"
"40056823","Well loved Heritage Park neighbourhood! Quiet Court location backing onto Georgian Park and walking path. Premium wide pie shaped lot is nestled nicely with tasteful curb appeal amidst a mature treed enclave of lovely homes. Meticulously cared for by it's original owners this one owner home is ready for a young couple or family to grow new roots. Practical layout similar to classic backsplit giving a full walkout and an abundance of natural light. Bright and modern eat in Kitchen leading to open concept dining room and living room with computer nook. A few steps up takes you to 3 bedrooms with views to the backyard and fully updated 4 piece bathroom. Lower level is above grade with a 3 piece bath, a cozy rec room, gas fireplace and French doors leading to the patio for fun BBQ's. A bonus office work area, or music nook for your piano, situated just before the insulated French door leads to your 3 season Sunroom with an additional 164 sq ft and sliders to it's 14 x 16 back deck patio. Sunroom built in 2012 with set up for hot tub includes an electric fireplace. Door from the family room leads a few steps down to your basement with ample storage/ utility room, plus spacious laundry area and workshop. Updates are numerous and include: Kitchen reno in 2016 includes all new cabinetry with soft close drawers, rollout pantry shelving, granite counters, New asphalt 3 Car Driveway 2018, Roof Shingles 2015, Main bath reno with granite counter 2014, Strassburger Windows 2013, Siding 2013, Doors 2013, Furnace & A/C 2008, Appliances 2016. Years are approximate. The Backyard is large enough for your future pool, plus playhouse and potting shed and an adjacent vegetable garden if you so desire. Leaving plenty of room to kick a soccer ball around! Fencing could use gate and closure at one side. Small shed included. Possible carport or garage may be added. (62800231)","2","3 + 0","1364.0000","House",,"26 MATTHEW Court|Kitchener, Ontario N2B1W6","-80.44410758","43.46515368","N2B1W6",,"$599,000 ","Single Family",,"Freehold","Dishwasher, Dryer, Refrigerator, Stove, Washer",,"Partial (Partially finished)","Forced air, (Natural gas)","under 1/2 acre","Schools",,"residential"
"40058843","Welcome Home! This unit has been upgraded with modern finishes and is carpet free. A unit like this does not come up every day, don't miss out! Upgrades include : laminate flooring throughout, kitchen island and owned water softener. Unit includes a private rooftop patio perfect for summer entertaining. Super low condo fees at $175 per month! (62800931)","2","2 + 0","1417.0000","Row / Townhouse",,"1430 HIGHLAND Road W Unit# C20|Kitchener, Ontario N2N0C3","-80.548634","43.42424693","N2N0C3",,"$439,000 ","Single Family","1","Condominium","Dishwasher, Dryer, Stove, Water softener, Washer, Microwave Built-in",,"None","(Natural gas)","under 1/2 acre","Park, Playground, Public Transit, Schools, Shopping",,"Residential"
"40053818","Spacious & bright 1 bed+ den unit in the heart of the city, welcome to Market Lofts. This freshly painted uinit offers over 1000 sqaure feet of generous open concept living space with hardwood floors in the living & dining area and large windows and juliet balcony in off the living room. An upgraded kitchen features granite counter tops with a breakfast bar. A generous size bedroom featutres broadloom carpet and walk-in closet with large windows to allow lots of natural light. A generous size den is perfect for all the extra space you may neeed while working from home or convert it into a second bedroom. This unit comes with in-suite laundry, one underground parking, private locker and a beautiful outdoor courtyard. A quick walk allows you access to the brand new LRT and enjoy buying fresh produce every Saturday at the Kitchener Farmers Market located at the steps of the building. Condo fees include building maintenance, parking, heat, natural gas, private garbage removal, property management fees, landscaping, snow removal and water! Shopping, dining, schools, parks and lots to explore in the heart of the city. (62795137)","1","1 + 0","1072.0000","Apartment","Party Room","165 DUKE Street E Unit# 201|Kitchener, Ontario N2H6T8","-80.48328256","43.44843556","N2H6T8",,"$419,900 ","Single Family","1","Condominium","Dishwasher, Dryer, Refrigerator, Water softener, Washer, Hood Fan",,"None","Forced air",,"Place of Worship, Public Transit, Shopping",,"Residentail"
"40058702","Located in sought-after Waterloo, this nicely updated, carpet-free home has much to offer! Situated on a large lot with mature trees, this home features a timeless white kitchen that opens to the living room and dining area as well as looks out to the big backyard. Sliders from the dining area lead to the convenient deck - perfect for outdoor living. Three bright bedrooms on the main floor plus an updated 4 piece main bathroom with in-floor heating. The finished basement has another bedroom with 2 piece ensuite, a cozy rec room, perfect for movies night and bonus space off rec room for home office, exercise room or even extra storage. From the utility room/laundry room there is a man door to the attached garage as well as a door with walk-up to the backyard. The yard is an excellent private space for those summer BBQ's and get togethers with family and friends. This home is located near the expressway, LRT, shopping, schools, the Universities, parks and the popular St. Jacobs Farmer Market. (62799729)","2","3 + 1","1056.0000","House",,"593 MOUNT ANNE Drive|Waterloo, Ontario N2L4W6","-80.54741664","43.49299038","N2L4W6",,"$600,000 ","Single Family","5","Freehold","Dishwasher, Dryer, Refrigerator, Stove, Water softener, Washer",,"Full (Finished)","Forced air, (Natural gas)","under 1/2 acre","Public Transit",,"RES"
"X5089965","Beautiful Spacious 1 Bedroom Plus Den Located In Heart Of The Innovation District Of Kitchener. Walking Distance To Google, Deloitte, Startups, Lrt, Rail, Downtown Go Station, Restaurants, Shopping And Much More. Very Modern Bright With Open Concept, Gleaming Laminate Throughout. Beautiful Designed Featuring 12' Ceiling And Expansive Windows/ Don't Miss It *** One Of The Largest 1Br + Den In The Condo At 988 Sqft.**** EXTRAS **** High End S/S Fridge, Stove, B/I Dishwasher, B/I Microwave, Washer & Dryer. (27830822)","1","1 + 1",,"Apartment",,"#319 -100 GARMENT ST|Kitchener, Ontario N2G0C3","-80.5014255","43.4500139","N2G0C3",,"$469,900 ","Single Family",,"Condominium/Strata",,,,"Forced air (Natural gas)",,,"$3,254.51",
"40058154","Welcome to 16 Monterey Road in desirable Rosemount/Heritage Park. This fantastic backsplit is larger than it looks, with over 2000 sqft of finished living space! Starting on the main level, this home features an updated kitchen, with modern cabinetry, stone countertops, an under-mount sink, breakfast bar and updated appliances. The family room addition provides plenty of bonus space for the family, with an abundance of natural light and a cozy gas fireplace. A large separate living room and formal dining room complete the main level. Upstairs there are 3 sizeable bedrooms and an updated 4 pc. bathroom. The finished walkout basement features a large rec room, with a pool table and bar, and 2 pc. bathroom. Outside, theres a fully fenced backyard, with an inground gunite pool, patio and shed. This home also has an attached 2 car garage and is located only minutes from shopping, trails and the Stanley Park Conservation area. (62798770)","2","3 + 0",,"House",,"16 MONTEREY Road|Kitchener, Ontario N2B1V3","-80.45397466","43.46389029","N2B1V3",,"$599,000 ","Single Family","4","Freehold","Dishwasher, Dryer, Refrigerator, Stove, Washer, Hood Fan, Window Coverings, Wine Fridge",,"Partial (Finished)","Baseboard heaters, Forced air, (Natural gas)","under 1/2 acre","Park, Place of Worship, Public Transit, Schools, Shopping",,"RES"
"X5089611","19th Floor Million Dollar View! On Top Of Being One Of The Most Sought After Buildings In The Region, This Unit Has A Skyscraper View Of Uptown Waterloo And Way Beyond, Plus.... Stunning Sunsets From Your Private Balcony. (27829163)","2","2",,"Apartment","Storage - Locker, Security/Concierge, Party Room, Exercise Centre, Recreation Centre","#1901 -155 CAROLINE ST S|Waterloo, Ontario N2L0J8","-80.5193017","43.4590513","N2L0J8",,"$640,000 ","Single Family","1","Condominium/Strata",,,,"Forced air (Natural gas)",,,"$3,979",
"40056944","AMAZING OPPORTUNITY FOR INVESTORS, AN OFFICE USER, AND FIRST TIME BUYERS ALIKE! Welcome to 181 Highland Rd E located in Forest Hill. Ample amount of opportunities for different businesses to run out of this home. With 2 Separate driveways, the rear yard offers PLENTY OF PARKING. This detached home may be the perfect opportunity for you as a home-based office or to enter the market whether you are a handyman looking for a small project or if you are looking for a perfect home to run your own business out of  look no further! The main floor currently features two bedrooms, an office, and a 4 piece bath. The upstairs features two additional rooms and the basement has a rec room, utility room, storage room, and a laundry room. Minutes from HWY 7, St. Marys Hospital, shopping, and school. Book your private showing today! (62796064)","1","4 + 0","1007.1600","House",,"181 HIGHLAND Road E|Kitchener, Ontario N2M3W1","-80.49270548","43.43824314","N2M3W1",,"$499,000 ","Single Family",,"Freehold","Refrigerator",,"Full (Finished)","(Electric), Forced air","0.117 ac|under 1/2 acre","Golf Nearby, Hospital, Park, Schools, Shopping",,"MIX-1"
"40058395","Unwinding comes easy in this three bedroom 1.5 bath townhouse thats only minutes to major highways, shopping, schools, and so much more! Youll quickly be mesmerized by the upgraded powder room with granite flooring. The carpet free main floor features a living room with a stone accent wall that leads out to the patio thats fully fenced. The yard has minimal grass and a gazebo to fully enjoy the outdoors. The main floor also features an oak kitchen with plenty of cabinetry including stainless steel appliances and dining space for easy accommodation.  Upstairs youll find 3 great size bedrooms with newer carpet (2016) in addition to a full bath. The basement offers another stone accent wall in the rec space while still leaving plenty of closet space for any storage. There youll also find the laundry room featuring a new furnace (2019), a newer (2018) XL washer and dryer, and a water softener (2016). The condo fee covers rogers cable, exterior maintenance including the roof, water, landscaping, and snow removal. All thats left to do is come home and relax. (62796389)","2","3 + 0","1340.0000","Row / Townhouse",,"49 CEDARWOODS Crescent Unit# 6|Kitchener, Ontario N2C2L1","-80.44001048","43.42710524","N2C2L1",,"$439,900 ","Single Family","2","Condominium","Microwave, Refrigerator, Water softener, Washer, Hood Fan, Window Coverings",,"Full (Finished)","(Natural gas)",,"Park, Place of Worship, Playground, Public Transit, Schools, Shopping",,"Residential"
"40057501","Welcome to 173 Pine Grove Crescent.  This lovely well maintained Bungalow tucked away, surrounded by mature trees on a quiet Cres. in sought after area of Lakeshore Village . Double car garage with interlocking double driveway allows for 6 parking spots.  Relax on your large front porch or enjoy your private back patio with lovely landscaped backyard.  Over 2200 sq ft of living space.  Spacious 3 bedroom, 2 bathroom, separate dining room, eat-in upgraded Kitchen with newer S/S appliances (2016).  Main floor is carpet free (mostly original hardwood) and the  family room in lower area has new carpet. South-East exposure and large windows gives this desirable home beautiful natural light throughout. Separate man door to the garage and a separate door from the basement to the lovely landscaped private back yard. For the handyman, the basement includes an area to work on projects. In addition, the basement also includes a bonus room that can be utilized as another bedroom, office, playroom or exercise area.  Oh, let's not forget about the large cold cellar under the porch in the basement.  173 Pine Grove is surrounded by accessible trails, shopping, walking distance to two elementary schools, library, community centre, parks and is mins to the expressway and 401. (62795496)","2","3 + 0","1122.0000","House",,"173 PINE GROVE Crescent|Waterloo, Ontario N2L4V2","-80.54979984","43.48995882","N2L4V2",,"$650,000 ","Single Family","6","Freehold","Dryer, Microwave, Refrigerator, Stove, Water softener, Washer, Window Coverings",,"Full (Finished)","Forced air, (Natural gas)","under 1/2 acre","Park, Public Transit, Schools, Shopping, Ski area",,"R"
"40058152","Location !!!! Attention custom home builders!! Uptown Waterloo, close to everything, building lot ready for your  dream house or duplex.Shovel ready, get your plan and start digging. Brand new services connected Nov 2020,  survey, grading plan, engineering, parkland dedication already paid, HST included in price. Don't wait, you can  move in this summer!!! Opportunities like this don't come along too often. Attached photos from the next door  project, over 3100 sq ft custom high end house!! (62793439)",,,,,,"95 WILLIAM Street W|Waterloo, Ontario N2L1J6","-80.52496263","43.4581995","N2L1J6",,"$650,000 ","Vacant Land",,"Freehold",,,"None",,"under 1/2 acre","Golf Nearby, Hospital, Park, Place of Worship, Public Transit",,"Residential"
"40057875","Upscale condo living at the Westmount Grand, Waterloo! Fantastic, modern,1 bedroom + den, 2 bathroom condo features: 946 sq ft of beautifully decorated living space, a 94 sq ft private balcony, 9 foot ceilings, spacious kitchen with island, granite counters, hardwood flooring, master bedroom with ensuite bathroom and walk-in closet. Enjoy the views from a southwest facing spacious balcony. Great building amenities including a roof top terrace , library, exercise room, sauna, entertainment room, and underground parking. 1 underground parking spot, and 1 owned locker are included. Premium location  situated in the heart of Uptown Waterloo and close to all amenities, restaurants, shops, Waterloo Park, transit and more! This condo is located minutes to the University of Waterloo and Wilfrid Laurier University. Call now to book your private showing (62792459)","2","1 + 0","946.0000","Apartment","Exercise Centre, Party Room","223 ERB Street W Unit# 806|Waterloo, Ontario N2L0B3","-80.53630927","43.45909711","N2L0B3",,"$410,000 ","Single Family","1","Condominium","Sauna",,"None","Forced air, Hot water radiator heat, Heat Pump",,"Golf Nearby, Hospital, Park, Place of Worship, Public Transit, Schools, Shopping",,"RESIDENTIAL"
"40057836","19th FLOOR MILLION DOLLAR VIEW! On top of being one of the most sought after buildings in the Region, this unit has a skyscraper view of Uptown Waterloo and way beyond, PLUS. Stunning SUNSETS from your private balcony. Exit the building and you are just steps to an LRT stop, Vincenzos, restaurants, shopping, parks, Iron Horse Trail, and more. This popular 2 bed, 2 bath plus a den floor plan with 92 high ceilings boasts upgrades throughout including quartz counters, pot & pan island, high kitchen cabinets, porcelain bathroom floors, hardwood, carpet free, glass ensuite shower, custom blinds, locker and more. You have a fantastic view from just about every room, and patio doors from the living room and master bed to the large private balcony. The building boasts a concierge, private gym, luxury party room, hotel style guest suites, podium level golf putting green, bbqs, patio furniture, secure bike storage and pets are loved here! 1 parking and 1 locker included. Truly Uptown Urban condo living at its very best. Shows AAA. (62792556)","2","2 + 0",,"Apartment","Exercise Centre, Party Room","155 CAROLINE Street S Unit# 1901|Waterloo, Ontario N2L0J8","-80.51936862","43.45886572","N2L0J8",,"$640,000 ","Single Family",,"Condominium","Dishwasher, Dryer, Microwave, Refrigerator, Stove, Washer, Microwave Built-in, Hood Fan, Window Coverings",,"None","(Natural gas)","under 1/2 acre","Golf Nearby, Hospital, Park, Place of Worship, Playground, Public Transit, Schools, Shopping",,"RMU-81"
"40058042","This home comes with a large lot, perfect for first-time buyers and/or investors. This home was renovated in December 2020. Features include a renovated kitchen, large windows, Two bedrooms on the upper floor and two additional bedrooms in the basement. Recently renovated backyard deck with a wood patio. A full concrete driveway was installed in 2018. 2 parking included in the front and 2 at the rear of the home. The driveway is shared with the neighbouring property. The furnace and air conditioner were serviced in 2017. This home is close to the LRT, highway and downtown core. Waking distance to train and GO station, and Google Head Office. Easy and quick access to highway 7/8. 10 minutes to 401. This home is ready and waiting for you own special touches. Book your appointment to see it before it's gone! Don't miss this great homeowners opportunity! (62792464)","1","2 + 1","1070.0000","House",,"427 LOUISA Street|Kitchener, Ontario N2H5N3","-80.48509771","43.4613756","N2H5N3",,"$522,500 ","Single Family",,"Freehold","Dryer, Microwave, Refrigerator, Stove, Water meter, Washer, Hood Fan",,"Full (Finished)","Forced air","under 1/2 acre","Airport, Hospital, Park, Public Transit, Schools",,"RESIDENTIAL"
"40053650","welcome home to this well maintained home situated on a large lot with mature trees. Enjoy your morning coffee under the covered porch overlooking the streets cape. The home features large windows allowing tons of natural lighting in every room. Large bedrooms on the main floor as well as a large bedroom on the upper floor. Convert the front bedroom back in a large living room with fireplace and you will have added great value to the home. The basement is fully finished and is legal non-conforming duplex allowing you to have some income coming in to help with the mortgage payments. Updates to the home include new roof, gutters and eaves (2018), some newer plumbing, paint and some new flooring. Walking distance to schools, shopping and transit. Great Location! (62787735)","2","4 + 2",,"House",,"13 MCDOUGALL Road|Waterloo, Ontario N2L2W4","-80.54088239","43.45751424","N2L2W4",,"$550,000 ","Single Family","4","Freehold","Dryer, Refrigerator, Stove, Washer",,"Full (Finished)","Radiant heat, (Natural gas)","under 1/2 acre","Park, Public Transit, Schools",,"SR1"
"40056819","Welcome to 202-250 Glenridge Dr.  Check out this beautiful 1970 sq foot condo in the lovely Glen Royal building in Waterloo.  The unit is an open concept with living room, dining room, 3 bedrooms, 2 full bathrooms, kitchen and insuite laundry.  Enjoy the hardwood floors, large rooms and the 2 balconies, 2 of the bedrooms have access to the balconies.  The master bedroom is spacious with a lovely ensuite bathroom boasting granite counters and tile shower as well the master has a large walk in closet.  The second 4-piece bathroom is conveniently located between the other 2 bedrooms. The modern kitchen is welcoming with stainless steel appliances including fridge, stove, dishwasher and microwave and off the kitchen is the laundry/storage room.  The complex has several amenities including underground parking, an indoor pool, sauna, party room and an outdoor gazebo, tennis and a storage unit for those extra items.  It is close to shopping and the expressway.  Don't miss this one! (62790146)","2","3 + 0",,"Apartment",,"250 GLENRIDGE Drive Unit# 202|Waterloo, Ontario N2J4H8","-80.51158757","43.48196131","N2J4H8",,"$549,000 ","Single Family",,"Condominium","Dishwasher, Dryer, Refrigerator, Stove, Washer, Microwave Built-in",,"None","(Electric), Forced air",,"Schools, Shopping",,"R"
"40057327","Welcome to Quiet Place - bright, spacious and modernized suites ready to call home!  Exceptional value: with 1300+ SF with a finished basement!  Note: contemporary kitchen with glass back splash, island and stunning quartz countertops, four updated bathrooms, open concept main floor with recent upgrades and updates including: second and basement level carpet, fresh paint, furnace (2015), central air (2015), appliances, plumbing, ESA approved electrical and roof (2021). Note that one parking spot - garage - is included in price. End unit!  This opportunity will work well for family looking for affordable home, investor seeking turn key rental income or even parent looking for a place for their university-bound child and friends. Reasonable condo fees of just: $272.01 include water, landscaping, snow removal, insurance, private garbage removal and common element maintenance. 10 minute walk to Research and Tech LRT stop. Close to bus stops and quick access to University of Waterloo, Wilfrid Laurier University and Conestoga College. Easy walk to amenities of Albert MacGregor Community Centre. Great proximity to common staples including beer, coffee, pizza, pharmacy and several restaurants as well future Clemmer redevelopment site. (62787425)","4","4 + 0","1321.0000","Row / Townhouse",,"511 QUIET Place Unit# 1|Waterloo, Ontario N2J5L6","-80.543866","43.485979","N2J5L6",,"$465,000 ","Single Family","1","Condominium","Dishwasher, Dryer, Refrigerator, Stove",,"Full (Finished)","Forced air, (Natural gas)","under 1/2 acre","Park, Place of Worship, Public Transit, Schools",,"RMU-40"
"X5086552","Assignment Sale  Opportunity For Investors And Young Professionals Brand New Two Bedroom Plus Den,2 Bath, 1 Parking, Fully Furnished   Such As State Of The Art Security Monitoring, Games Rm, Business Centre, Yoga & Fitness Studio, Rooftop Lounges & More. Walking Distance To Both Waterloo Collegiate & Wilfred Laurier University,  $1775 Per Month,**** EXTRAS **** Fridge, Stove, Washer, Dryer And Dishwasher. Fully Furnished** (27815743)","2","2 + 1",,"Apartment",,"#F305 -275 LARCH ST|Waterloo, Ontario N2L3R2","-80.5313216","43.476789","N2L3R2",,"$417,000 ","Single Family",,"Condominium/Strata",,,,"Forced air (Natural gas)",,,"$0",
"40057213","Can't find a home your truly love ? Why not build what you want ! Attention custom home builders, take note of this rare executive WALKOUT building lot.  Located ideally between Downtown Kitchener and Uptown Waterloo. This third of an acre lot has soaring mature trees and the privacy of no rear neighbors.  This lot is the perfect place to build your dream home, very few lots this size ever come up for sale, minutes to the expressway, Grand River Trails, shopping, schools and all amenities. Build your own home or work with one of our custom home builders. Opportunities like this don't come along too often. (62783875)",,,,,,"510 BRIDGEPORT Road|Kitchener, Ontario N2K1N7","-80.48716527","43.47594642","N2K1N7",,"$600,000 ","Vacant Land",,"Freehold",,,"None",,"under 1/2 acre",,,"RES"
"40057303","Can't find a home your truly love ? Why not build what you want ! Attention custom home builders, take note of this rare executive building lot.  Located ideally between Downtown Kitchener and Uptown Waterloo. This quarter acre lot has soaring mature trees and the privacy of no rear neighbors.  This lot is the perfect place to build your dream home, very few lots this size ever come up for sale, minutes to the expressway, Grand River Trails, shopping, schools and all amenities. Build your own home or work with one of our custom home builders. Opportunities like this don't come along too often. (62784070)",,,,,,"524 BRIDGEPORT Road|Kitchener, Ontario N2K1N7","-80.48775372","43.47561666","N2K1N7",,"$575,000 ","Vacant Land",,"Freehold",,,"None",,"under 1/2 acre",,,"RES"
"40057021","END UNIT PRIME CORNER UNIT TOWNHOME WITH EXTRA WINDOWS - CALLING ALL STUDENTS/PARENTS/INVESTORS - RARE OFFERING on this licensed student investment opportunity in SAGE III CONDOS  These 3 bedroom townhomes offer an abundance of living space with 1666 SQ FT + 112 SQFT (patio). The main floor offers a large STUDY LOUNGE/DEN or 4th bedroom, a 2pc bathroom, spacious kitchen w/GRANITE COUNTERS and ceramic backsplash along with a stainless appliance package. The open concept living area adorns a living room and dining room COMPLETE WITH ALL FURNISHINGS including TVs, sofas/chairs, dining table & chairs, bar stools etc. The lower level has 3 bedrooms with all complete furnishings, 2 full bathrooms and in-suite laundry facilities. 2 bedrooms offer a WALKOUT to the back patio. This freshly painted unit is VACANT AND READY FOR NEW TENANTS! The perfect investment near WILFRED LAURIER and UofW with close proximity to bus routes, GO Bus, shopping and a variety of restaurants nearby. Don't miss this opportunity to get your own tenants at rates upwards to $825/room. (62782744)","3","1 + 3","1666.0000","Apartment",,"62 BALSAM Street Unit# T108|Waterloo, Ontario N2L3H2","-80.53069923","43.47649024","N2L3H2",,"$449,888 ","Single Family",,"Condominium","Dishwasher, Dryer, Refrigerator, Stove, Washer, Microwave Built-in, Hood Fan",,"None","Forced air, (Natural gas)",,"Public Transit, Schools",,"RES"
"X5084792","Can't Find  A Home You Truly Love ?why Not Build What You Want ! Attention Custom Home Builders Take Note Of This Infill Walk Out Lot Located Ideally Between Down Town Kitchener And Uptown Waterloo. The Lot Can Accommodate A Building Envelope Of Up To 2790 Sqft ...Plenty Of Room To Build Your Dream Home, Surrounded By Soaring Mature Trees  And Minutes To The Grand River Trails, Opportunities Like This Don't Come Along To Often**** EXTRAS **** Call Listing Agent For More Datils (27808306)",,,"13647.97 sqft",,,"Address not available","-80.4872942","43.4759427","N2K1N7",,"$600,000 ","Vacant Land",,,,,,,"78.89 x 173 FT","Highway, Public Transit","$0",
"X5084835","Can't Find A Home You Truly Love Why Not Build What You Want Attention Custom Home Builders Take Note Of This Rare Infill Estate Building Lot That Is Located Ideally Between Down Town Kitchener And Uptown Waterloo. The Lot Can Accommodate A Building Envelope Of Up To 2790 Sqft Plenty Of Room To Build Your Dream Home, Surrounded By Soaring Mature Trees And Minutes To The Grand River Trails, Opportunities Like This Don't Come Along To Often**** EXTRAS **** Call Listing Agent For Details (27808350)",,,"11123.49 sqft",,,"524 BRIDGEPORT RD E|Kitchener, Ontario N2K1N7","-80.4865529","43.4762818","N2K1N7",,"$575,000 ","Vacant Land",,,,,,,"78.89 x 141 FT","Highway, Public Transit","$0",
